Dia,Ciudad,Ene,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
31,Palma,10.15,0.0,12.633333333333333,0.0,14.766666666666667,0.0,14.25,13.066666666666666,0.0,10.516666666666667,0.0,9.416666666666666
1,Palmas,10.4,10.866666666666667,11.6,12.483333333333333,13.25,13.816666666666666,13.883333333333333,13.45,12.7,11.866666666666667,11.066666666666666,10.483333333333333
2,Palmas,10.416666666666666,10.883333333333333,11.633333333333333,12.5,13.283333333333333,13.833333333333334,13.883333333333333,13.433333333333334,12.666666666666666,11.85,11.033333333333333,10.466666666666667
3,Palmas,10.4,10.916666666666666,11.65,12.533333333333333,13.3,13.833333333333334,13.866666666666667,13.416666666666666,12.65,11.816666666666666,11.0,10.45
4,Palmas,10.416666666666666,10.933333333333334,11.683333333333334,12.55,13.316666666666666,13.85,13.866666666666667,13.383333333333333,12.616666666666667,11.8,11.0,10.466666666666667
5,Palmas,10.433333333333334,10.966666666666667,11.716666666666667,12.583333333333334,13.35,13.85,13.866666666666667,13.366666666666667,12.6,11.766666666666667,10.966666666666667,10.45
6,Palmas,10.433333333333334,10.983333333333333,11.733333333333333,12.6,13.366666666666667,13.866666666666667,13.85,13.35,12.55,11.733333333333333,10.933333333333334,10.433333333333334
7,Palmas,10.45,11.0,11.766666666666667,12.633333333333333,13.383333333333333,13.883333333333333,13.85,13.316666666666666,12.533333333333333,11.7,10.916666666666666,10.416666666666666
8,Palmas,10.466666666666667,11.033333333333333,11.783333333333333,12.65,13.416666666666666,13.883333333333333,13.833333333333334,13.3,12.5,11.683333333333334,10.9,10.416666666666666
9,Palmas,10.466666666666667,11.066666666666666,11.833333333333334,12.683333333333334,13.433333333333334,13.9,13.833333333333334,13.266666666666667,12.483333333333333,11.65,10.883333333333333,10.4
10,Palmas,10.483333333333333,11.066666666666666,11.866666666666667,12.733333333333333,13.45,13.9,13.8,13.25,12.45,11.633333333333333,10.85,10.4
11,Palmas,10.483333333333333,11.1,11.883333333333333,12.75,13.466666666666667,13.916666666666666,13.8,13.216666666666667,12.433333333333334,11.6,10.833333333333334,10.4
12,Palmas,10.5,11.133333333333333,11.916666666666666,12.783333333333333,13.5,13.916666666666666,13.783333333333333,13.216666666666667,12.383333333333333,11.566666666666666,10.816666666666666,10.383333333333333
13,Palmas,10.516666666666667,11.166666666666666,11.933333333333334,12.8,13.516666666666667,13.9,13.783333333333333,13.183333333333334,12.366666666666667,11.55,10.8,10.366666666666667
14,Palmas,10.533333333333333,11.166666666666666,11.966666666666667,12.833333333333334,13.533333333333333,13.916666666666666,13.75,13.166666666666666,12.333333333333334,11.516666666666667,10.766666666666667,10.383333333333333
15,Palmas,10.566666666666666,11.2,11.983333333333333,12.85,13.55,13.916666666666666,13.75,13.133333333333333,12.316666666666666,11.5,10.75,10.366666666666667
16,Palmas,10.566666666666666,11.233333333333333,12.016666666666667,12.883333333333333,13.566666666666666,13.916666666666666,13.733333333333333,13.116666666666667,12.3,11.466666666666667,10.733333333333333,10.383333333333333
17,Palmas,10.583333333333334,11.266666666666667,12.05,12.9,13.583333333333334,13.916666666666666,13.716666666666667,13.083333333333334,12.266666666666667,11.433333333333334,10.716666666666667,10.366666666666667
18,Palmas,10.6,11.283333333333333,12.083333333333334,12.933333333333334,13.616666666666667,13.933333333333334,13.7,13.066666666666666,12.233333333333333,11.416666666666666,10.7,10.35
19,Palmas,10.616666666666667,11.316666666666666,12.116666666666667,12.966666666666667,13.616666666666667,13.933333333333334,13.7,13.033333333333333,12.2,11.383333333333333,10.666666666666666,10.366666666666667
20,Palmas,10.633333333333333,11.333333333333334,12.133333333333333,12.983333333333333,13.65,13.916666666666666,13.666666666666666,13.016666666666667,12.183333333333334,11.366666666666667,10.65,10.35
21,Palmas,10.65,11.35,12.166666666666666,13.016666666666667,13.65,13.916666666666666,13.666666666666666,12.983333333333333,12.15,11.333333333333334,10.65,10.366666666666667
22,Palmas,10.666666666666666,11.383333333333333,12.183333333333334,13.033333333333333,13.683333333333334,13.933333333333334,13.633333333333333,12.966666666666667,12.133333333333333,11.3,10.616666666666667,10.35
23,Palmas,10.683333333333334,11.416666666666666,12.216666666666667,13.066666666666666,13.683333333333334,13.933333333333334,13.633333333333333,12.933333333333334,12.083333333333334,11.283333333333333,10.6,10.366666666666667
24,Palmas,10.7,11.433333333333334,12.233333333333333,13.083333333333334,13.716666666666667,13.933333333333334,13.6,12.916666666666666,12.066666666666666,11.25,10.583333333333334,10.35
25,Palmas,10.733333333333333,11.466666666666667,12.283333333333333,13.116666666666667,13.733333333333333,13.916666666666666,13.6,12.883333333333333,12.033333333333333,11.216666666666667,10.566666666666666,10.366666666666667
26,Palmas,10.75,11.5,12.3,13.133333333333333,13.733333333333333,13.916666666666666,13.566666666666666,12.866666666666667,12.016666666666667,11.216666666666667,10.566666666666666,10.383333333333333
27,Palmas,10.766666666666667,11.516666666666667,12.333333333333334,13.15,13.766666666666667,13.916666666666666,13.55,12.833333333333334,11.983333333333333,11.183333333333334,10.55,10.366666666666667
28,Palmas,10.783333333333333,11.55,12.366666666666667,13.183333333333334,13.766666666666667,13.9,13.533333333333333,12.816666666666666,11.966666666666667,11.15,10.516666666666667,10.383333333333333
29,Palmas,10.8,11.583333333333334,12.383333333333333,13.2,13.783333333333333,13.9,13.5,12.783333333333333,11.916666666666666,11.133333333333333,10.5,10.383333333333333
30,Palmas,10.833333333333334,0.0,12.416666666666666,13.233333333333333,13.783333333333333,13.9,13.5,12.75,11.9,11.1,10.5,10.383333333333333
31,Palmas,10.85,0.0,12.433333333333334,0.0,13.816666666666666,0.0,13.466666666666667,12.716666666666667,0.0,11.083333333333334,0.0,10.4
1,Santa,10.366666666666667,10.85,11.6,12.466666666666667,13.266666666666667,13.833333333333334,13.933333333333334,13.466666666666667,12.716666666666667,11.866666666666667,11.05,10.466666666666667
2,Santa,10.366666666666667,10.866666666666667,11.633333333333333,12.516666666666667,13.3,13.85,13.916666666666666,13.45,12.683333333333334,11.833333333333334,11.016666666666667,10.45
3,Santa,10.383333333333333,10.9,11.666666666666666,12.533333333333333,13.333333333333334,13.866666666666667,13.916666666666666,13.433333333333334,12.666666666666666,11.816666666666666,10.983333333333333,10.433333333333334
4,Santa,10.4,10.933333333333334,11.683333333333334,12.566666666666666,13.333333333333334,13.883333333333333,13.9,13.4,12.616666666666667,11.783333333333333,10.983333333333333,10.416666666666666
5,Santa,10.4,10.933333333333334,11.716666666666667,12.583333333333334,13.366666666666667,13.883333333333333,13.883333333333333,13.383333333333333,12.6,11.766666666666667,10.95,10.416666666666666
6,Santa,10.416666666666666,10.966666666666667,11.733333333333333,12.616666666666667,13.383333333333333,13.9,13.883333333333333,13.366666666666667,12.566666666666666,11.733333333333333,10.916666666666666,10.4
7,Santa,10.433333333333334,11.0,11.766666666666667,12.65,13.416666666666666,13.9,13.866666666666667,13.35,12.55,11.716666666666667,10.9,10.383333333333333
8,Santa,10.433333333333334,11.016666666666667,11.8,12.666666666666666,13.433333333333334,13.916666666666666,13.866666666666667,13.316666666666666,12.516666666666667,11.666666666666666,10.883333333333333,10.4
9,Santa,10.433333333333334,11.05,11.816666666666666,12.7,13.45,13.916666666666666,13.85,13.3,12.5,11.65,10.85,10.383333333333333
10,Santa,10.45,11.066666666666666,11.85,12.716666666666667,13.483333333333333,13.916666666666666,13.85,13.266666666666667,12.45,11.616666666666667,10.833333333333334,10.366666666666667
11,Santa,10.466666666666667,11.083333333333334,11.866666666666667,12.766666666666667,13.483333333333333,13.933333333333334,13.816666666666666,13.233333333333333,12.433333333333334,11.583333333333334,10.8,10.366666666666667
12,Santa,10.483333333333333,11.116666666666667,11.9,12.783333333333333,13.516666666666667,13.933333333333334,13.816666666666666,13.216666666666667,12.4,11.566666666666666,10.8,10.366666666666667
13,Santa,10.5,11.15,11.95,12.816666666666666,13.55,13.933333333333334,13.8,13.2,12.383333333333333,11.533333333333333,10.766666666666667,10.35
14,Santa,10.5,11.166666666666666,11.966666666666667,12.833333333333334,13.55,13.95,13.783333333333333,13.183333333333334,12.35,11.516666666666667,10.75,10.35
15,Santa,10.516666666666667,11.183333333333334,12.0,12.866666666666667,13.583333333333334,13.95,13.766666666666667,13.15,12.316666666666666,11.483333333333333,10.716666666666667,10.35
16,Santa,10.55,11.216666666666667,12.016666666666667,12.9,13.583333333333334,13.95,13.766666666666667,13.133333333333333,12.283333333333333,11.45,10.716666666666667,10.333333333333334
17,Santa,10.566666666666666,11.233333333333333,12.05,12.916666666666666,13.616666666666667,13.966666666666667,13.733333333333333,13.1,12.266666666666667,11.433333333333334,10.7,10.333333333333334
18,Santa,10.583333333333334,11.266666666666667,12.066666666666666,12.95,13.633333333333333,13.95,13.733333333333333,13.083333333333334,12.233333333333333,11.4,10.666666666666666,10.333333333333334
19,Santa,10.583333333333334,11.3,12.1,12.966666666666667,13.65,13.95,13.716666666666667,13.05,12.216666666666667,11.383333333333333,10.65,10.333333333333334
20,Santa,10.6,11.333333333333334,12.15,13.0,13.666666666666666,13.95,13.7,13.033333333333333,12.166666666666666,11.35,10.633333333333333,10.333333333333334
21,Santa,10.633333333333333,11.35,12.166666666666666,13.016666666666667,13.683333333333334,13.966666666666667,13.683333333333334,13.0,12.15,11.316666666666666,10.616666666666667,10.333333333333334
22,Santa,10.65,11.383333333333333,12.2,13.05,13.7,13.966666666666667,13.666666666666666,12.983333333333333,12.116666666666667,11.3,10.6,10.333333333333334
23,Santa,10.666666666666666,11.416666666666666,12.216666666666667,13.083333333333334,13.716666666666667,13.95,13.65,12.95,12.1,11.266666666666667,10.583333333333334,10.333333333333334
24,Santa,10.683333333333334,11.433333333333334,12.25,13.1,13.733333333333333,13.95,13.616666666666667,12.933333333333334,12.066666666666666,11.233333333333333,10.566666666666666,10.333333333333334
25,Santa,10.7,11.466666666666667,12.266666666666667,13.133333333333333,13.75,13.95,13.616666666666667,12.9,12.033333333333333,11.216666666666667,10.533333333333333,10.333333333333334
26,Santa,10.716666666666667,11.483333333333333,12.316666666666666,13.15,13.766666666666667,13.933333333333334,13.583333333333334,12.866666666666667,12.0,11.183333333333334,10.533333333333333,10.333333333333334
27,Santa,10.75,11.5,12.333333333333334,13.166666666666666,13.783333333333333,13.933333333333334,13.583333333333334,12.833333333333334,11.983333333333333,11.166666666666666,10.516666666666667,10.35
28,Santa,10.766666666666667,11.533333333333333,12.366666666666667,13.2,13.783333333333333,13.933333333333334,13.55,12.816666666666666,11.95,11.15,10.5,10.35
29,Santa,10.783333333333333,11.583333333333334,12.4,13.216666666666667,13.816666666666666,13.933333333333334,13.533333333333333,12.783333333333333,11.933333333333334,11.116666666666667,10.483333333333333,10.35
30,Santa,10.816666666666666,0.0,12.416666666666666,13.25,13.816666666666666,13.933333333333334,13.516666666666667,12.766666666666667,11.9,11.083333333333334,10.483333333333333,10.366666666666667
31,Santa,10.816666666666666,0.0,12.45,0.0,13.833333333333334,0.0,13.5,12.733333333333333,0.0,11.066666666666666,0.0,10.366666666666667
1,Logrono,9.133333333333333,9.983333333333333,11.25,12.733333333333333,14.1,15.1,15.233333333333333,14.45,13.133333333333333,11.733333333333333,10.3,9.3
2,Logrono,9.15,10.016666666666667,11.3,12.783333333333333,14.133333333333333,15.116666666666667,15.233333333333333,14.416666666666666,13.1,11.683333333333334,10.266666666666667,9.266666666666667
3,Logrono,9.166666666666666,10.05,11.35,12.833333333333334,14.166666666666666,15.133333333333333,15.2,14.383333333333333,13.05,11.633333333333333,10.233333333333333,9.25
4,Logrono,9.183333333333334,10.1,11.4,12.9,14.216666666666667,15.15,15.2,14.333333333333334,13.0,11.566666666666666,10.2,9.233333333333333
5,Logrono,9.2,10.133333333333333,11.45,12.933333333333334,14.25,15.183333333333334,15.183333333333334,14.283333333333333,12.95,11.533333333333333,10.133333333333333,9.216666666666667
6,Logrono,9.216666666666667,10.166666666666666,11.5,12.983333333333333,14.3,15.183333333333334,15.15,14.25,12.916666666666666,11.483333333333333,10.1,9.2
7,Logrono,9.233333333333333,10.216666666666667,11.533333333333333,13.033333333333333,14.333333333333334,15.2,15.15,14.216666666666667,12.85,11.433333333333334,10.066666666666666,9.183333333333334
8,Logrono,9.25,10.266666666666667,11.583333333333334,13.066666666666666,14.383333333333333,15.216666666666667,15.133333333333333,14.166666666666666,12.8,11.4,10.016666666666667,9.166666666666666
9,Logrono,9.266666666666667,10.3,11.65,13.116666666666667,14.416666666666666,15.233333333333333,15.1,14.133333333333333,12.75,11.35,9.983333333333333,9.15
10,Logrono,9.283333333333333,10.35,11.683333333333334,13.166666666666666,14.45,15.25,15.1,14.1,12.716666666666667,11.3,9.95,9.133333333333333
11,Logrono,9.316666666666666,10.383333333333333,11.733333333333333,13.2,14.483333333333333,15.25,15.066666666666666,14.05,12.666666666666666,11.25,9.916666666666666,9.133333333333333
12,Logrono,9.333333333333334,10.433333333333334,11.783333333333333,13.266666666666667,14.516666666666667,15.266666666666667,15.05,14.016666666666667,12.616666666666667,11.2,9.866666666666667,9.116666666666667
13,Logrono,9.35,10.483333333333333,11.816666666666666,13.316666666666666,14.55,15.266666666666667,15.016666666666667,13.966666666666667,12.566666666666666,11.15,9.833333333333334,9.1
14,Logrono,9.383333333333333,10.516666666666667,11.866666666666667,13.35,14.583333333333334,15.283333333333333,15.016666666666667,13.933333333333334,12.533333333333333,11.116666666666667,9.8,9.083333333333334
15,Logrono,9.4,10.566666666666666,11.933333333333334,13.4,14.616666666666667,15.283333333333333,14.983333333333333,13.883333333333333,12.483333333333333,11.066666666666666,9.766666666666667,9.083333333333334
16,Logrono,9.45,10.6,11.983333333333333,13.433333333333334,14.65,15.283333333333333,14.95,13.85,12.433333333333334,11.016666666666667,9.716666666666667,9.083333333333334
17,Logrono,9.466666666666667,10.666666666666666,12.016666666666667,13.483333333333333,14.683333333333334,15.3,14.933333333333334,13.816666666666666,12.383333333333333,10.983333333333333,9.683333333333334,9.066666666666666
18,Logrono,9.5,10.7,12.066666666666666,13.533333333333333,14.716666666666667,15.3,14.9,13.766666666666667,12.35,10.916666666666666,9.666666666666666,9.083333333333334
19,Logrono,9.516666666666667,10.733333333333333,12.116666666666667,13.583333333333334,14.75,15.3,14.866666666666667,13.716666666666667,12.3,10.883333333333333,9.633333333333333,9.066666666666666
20,Logrono,9.55,10.8,12.166666666666666,13.633333333333333,14.783333333333333,15.283333333333333,14.833333333333334,13.683333333333334,12.25,10.833333333333334,9.6,9.066666666666666
21,Logrono,9.583333333333334,10.833333333333334,12.216666666666667,13.666666666666666,14.816666666666666,15.3,14.8,13.616666666666667,12.2,10.8,9.566666666666666,9.066666666666666
22,Logrono,9.616666666666667,10.883333333333333,12.266666666666667,13.716666666666667,14.85,15.3,14.766666666666667,13.583333333333334,12.15,10.75,9.533333333333333,9.066666666666666
23,Logrono,9.65,10.916666666666666,12.316666666666666,13.75,14.866666666666667,15.3,14.766666666666667,13.533333333333333,12.1,10.7,9.5,9.066666666666666
24,Logrono,9.683333333333334,10.983333333333333,12.366666666666667,13.8,14.9,15.283333333333333,14.733333333333333,13.5,12.05,10.65,9.483333333333333,9.083333333333334
25,Logrono,9.716666666666667,11.016666666666667,12.4,13.833333333333334,14.933333333333334,15.283333333333333,14.7,13.45,12.0,10.616666666666667,9.45,9.066666666666666
26,Logrono,9.75,11.066666666666666,12.45,13.883333333333333,14.966666666666667,15.283333333333333,14.666666666666666,13.4,11.95,10.566666666666666,9.433333333333334,9.083333333333334
27,Logrono,9.783333333333333,11.116666666666667,12.5,13.933333333333334,14.983333333333333,15.266666666666667,14.633333333333333,13.366666666666667,11.916666666666666,10.516666666666667,9.383333333333333,9.1
28,Logrono,9.833333333333334,11.166666666666666,12.55,13.983333333333333,15.016666666666667,15.266666666666667,14.6,13.316666666666666,11.866666666666667,10.483333333333333,9.366666666666667,9.083333333333334
29,Logrono,9.866666666666667,11.216666666666667,12.6,14.016666666666667,15.016666666666667,15.25,14.566666666666666,13.266666666666667,11.816666666666666,10.433333333333334,9.333333333333334,9.1
30,Logrono,9.9,0.0,12.65,14.05,15.05,15.25,14.516666666666667,13.233333333333333,11.766666666666667,10.4,9.316666666666666,9.116666666666667
31,Logrono,9.933333333333334,0.0,12.7,0.0,15.083333333333334,0.0,14.483333333333333,13.183333333333334,0.0,10.366666666666667,0.0,9.133333333333333
1,Bilbao,9.033333333333333,9.916666666666666,11.233333333333333,12.766666666666667,14.166666666666666,15.183333333333334,15.316666666666666,14.516666666666667,13.166666666666666,11.716666666666667,10.266666666666667,9.216666666666667
2,Bilbao,9.05,9.95,11.266666666666667,12.816666666666666,14.2,15.2,15.316666666666666,14.483333333333333,13.116666666666667,11.65,10.216666666666667,9.2
3,Bilbao,9.066666666666666,10.0,11.333333333333334,12.866666666666667,14.233333333333333,15.233333333333333,15.3,14.45,13.083333333333334,11.616666666666667,10.166666666666666,9.183333333333334
4,Bilbao,9.083333333333334,10.033333333333333,11.383333333333333,12.9,14.283333333333333,15.25,15.3,14.4,13.033333333333333,11.566666666666666,10.133333333333333,9.133333333333333
5,Bilbao,9.1,10.083333333333334,11.416666666666666,12.95,14.316666666666666,15.25,15.266666666666667,14.35,12.966666666666667,11.516666666666667,10.1,9.116666666666667
6,Bilbao,9.116666666666667,10.133333333333333,11.466666666666667,13.0,14.35,15.283333333333333,15.25,14.316666666666666,12.916666666666666,11.466666666666667,10.05,9.1
7,Bilbao,9.133333333333333,10.166666666666666,11.533333333333333,13.066666666666666,14.4,15.3,15.25,14.266666666666667,12.883333333333333,11.433333333333334,10.0,9.1
8,Bilbao,9.15,10.2,11.583333333333334,13.1,14.45,15.3,15.216666666666667,14.233333333333333,12.833333333333334,11.366666666666667,9.966666666666667,9.083333333333334
9,Bilbao,9.183333333333334,10.25,11.616666666666667,13.15,14.483333333333333,15.316666666666666,15.2,14.2,12.783333333333333,11.316666666666666,9.933333333333334,9.066666666666666
10,Bilbao,9.2,10.3,11.666666666666666,13.2,14.516666666666667,15.333333333333334,15.166666666666666,14.15,12.733333333333333,11.266666666666667,9.883333333333333,9.05
11,Bilbao,9.216666666666667,10.333333333333334,11.733333333333333,13.233333333333333,14.55,15.35,15.166666666666666,14.116666666666667,12.683333333333334,11.233333333333333,9.85,9.033333333333333
12,Bilbao,9.25,10.383333333333333,11.783333333333333,13.3,14.583333333333334,15.35,15.133333333333333,14.066666666666666,12.65,11.183333333333334,9.816666666666666,9.016666666666667
13,Bilbao,9.283333333333333,10.433333333333334,11.816666666666666,13.35,14.616666666666667,15.366666666666667,15.116666666666667,14.033333333333333,12.6,11.133333333333333,9.766666666666667,9.0
14,Bilbao,9.3,10.466666666666667,11.866666666666667,13.383333333333333,14.666666666666666,15.366666666666667,15.083333333333334,13.983333333333333,12.55,11.083333333333334,9.733333333333333,9.016666666666667
15,Bilbao,9.333333333333334,10.533333333333333,11.916666666666666,13.433333333333334,14.7,15.383333333333333,15.05,13.95,12.483333333333333,11.033333333333333,9.7,9.0
16,Bilbao,9.35,10.566666666666666,11.983333333333333,13.483333333333333,14.733333333333333,15.383333333333333,15.033333333333333,13.883333333333333,12.433333333333334,11.0,9.666666666666666,8.983333333333333
17,Bilbao,9.383333333333333,10.6,12.016666666666667,13.516666666666667,14.766666666666667,15.383333333333333,15.016666666666667,13.85,12.383333333333333,10.95,9.616666666666667,8.983333333333333
18,Bilbao,9.416666666666666,10.666666666666666,12.066666666666666,13.583333333333334,14.816666666666666,15.4,14.983333333333333,13.8,12.35,10.883333333333333,9.583333333333334,8.983333333333333
19,Bilbao,9.45,10.7,12.116666666666667,13.633333333333333,14.85,15.4,14.95,13.766666666666667,12.3,10.85,9.566666666666666,8.966666666666667
20,Bilbao,9.483333333333333,10.75,12.166666666666666,13.666666666666666,14.866666666666667,15.383333333333333,14.933333333333334,13.716666666666667,12.25,10.8,9.533333333333333,8.983333333333333
21,Bilbao,9.5,10.8,12.216666666666667,13.716666666666667,14.9,15.383333333333333,14.9,13.683333333333334,12.2,10.766666666666667,9.483333333333333,8.966666666666667
22,Bilbao,9.55,10.85,12.266666666666667,13.75,14.933333333333334,15.4,14.866666666666667,13.633333333333333,12.15,10.716666666666667,9.466666666666667,8.983333333333333
23,Bilbao,9.583333333333334,10.883333333333333,12.316666666666666,13.8,14.95,15.4,14.833333333333334,13.583333333333334,12.116666666666667,10.666666666666666,9.433333333333334,8.966666666666667
24,Bilbao,9.616666666666667,10.95,12.366666666666667,13.85,14.983333333333333,15.383333333333333,14.8,13.55,12.05,10.616666666666667,9.4,8.983333333333333
25,Bilbao,9.65,11.0,12.416666666666666,13.9,15.0,15.383333333333333,14.766666666666667,13.5,12.0,10.583333333333334,9.366666666666667,9.0
26,Bilbao,9.683333333333334,11.033333333333333,12.466666666666667,13.933333333333334,15.033333333333333,15.383333333333333,14.733333333333333,13.433333333333334,11.95,10.533333333333333,9.333333333333334,8.983333333333333
27,Bilbao,9.716666666666667,11.083333333333334,12.516666666666667,13.983333333333333,15.066666666666666,15.366666666666667,14.7,13.4,11.9,10.483333333333333,9.316666666666666,9.0
28,Bilbao,9.766666666666667,11.133333333333333,12.566666666666666,14.016666666666667,15.1,15.366666666666667,14.666666666666666,13.35,11.866666666666667,10.433333333333334,9.283333333333333,9.016666666666667
29,Bilbao,9.8,11.183333333333334,12.616666666666667,14.066666666666666,15.116666666666667,15.35,14.633333333333333,13.3,11.816666666666666,10.4,9.266666666666667,9.0
30,Bilbao,9.833333333333334,0.0,12.666666666666666,14.116666666666667,15.15,15.35,14.583333333333334,13.266666666666667,11.766666666666667,10.333333333333334,9.233333333333333,9.016666666666667
31,Bilbao,9.883333333333333,0.0,12.7,0.0,15.166666666666666,0.0,14.55,13.216666666666667,0.0,10.3,0.0,9.033333333333333
1,Donostia,9.033333333333333,9.916666666666666,11.216666666666667,12.766666666666667,14.15,15.2,15.333333333333334,14.516666666666667,13.166666666666666,11.7,10.25,9.2
2,Donostia,9.05,9.95,11.283333333333333,12.816666666666666,14.2,15.216666666666667,15.333333333333334,14.483333333333333,13.133333333333333,11.666666666666666,10.216666666666667,9.183333333333334
3,Donostia,9.066666666666666,10.0,11.333333333333334,12.85,14.233333333333333,15.233333333333333,15.316666666666666,14.45,13.066666666666666,11.616666666666667,10.166666666666666,9.166666666666666
4,Donostia,9.083333333333334,10.033333333333333,11.366666666666667,12.9,14.283333333333333,15.25,15.3,14.4,13.016666666666667,11.566666666666666,10.133333333333333,9.133333333333333
5,Donostia,9.1,10.066666666666666,11.416666666666666,12.966666666666667,14.333333333333334,15.266666666666667,15.283333333333333,14.35,12.966666666666667,11.516666666666667,10.083333333333334,9.116666666666667
6,Donostia,9.116666666666667,10.116666666666667,11.483333333333333,13.016666666666667,14.366666666666667,15.283333333333333,15.266666666666667,14.316666666666666,12.933333333333334,11.483333333333333,10.05,9.1
7,Donostia,9.133333333333333,10.166666666666666,11.533333333333333,13.05,14.4,15.3,15.25,14.283333333333333,12.883333333333333,11.416666666666666,10.0,9.083333333333334
8,Donostia,9.15,10.2,11.566666666666666,13.1,14.45,15.316666666666666,15.233333333333333,14.233333333333333,12.833333333333334,11.366666666666667,9.95,9.066666666666666
9,Donostia,9.166666666666666,10.25,11.616666666666667,13.15,14.483333333333333,15.316666666666666,15.2,14.2,12.783333333333333,11.316666666666666,9.916666666666666,9.05
10,Donostia,9.2,10.283333333333333,11.683333333333334,13.2,14.516666666666667,15.35,15.183333333333334,14.166666666666666,12.733333333333333,11.283333333333333,9.883333333333333,9.033333333333333
11,Donostia,9.216666666666667,10.333333333333334,11.733333333333333,13.25,14.55,15.35,15.166666666666666,14.116666666666667,12.7,11.233333333333333,9.85,9.033333333333333
12,Donostia,9.233333333333333,10.383333333333333,11.766666666666667,13.3,14.6,15.366666666666667,15.15,14.083333333333334,12.65,11.166666666666666,9.8,9.016666666666667
13,Donostia,9.283333333333333,10.416666666666666,11.816666666666666,13.35,14.633333333333333,15.366666666666667,15.116666666666667,14.033333333333333,12.583333333333334,11.133333333333333,9.766666666666667,9.0
14,Donostia,9.3,10.483333333333333,11.866666666666667,13.383333333333333,14.683333333333334,15.383333333333333,15.083333333333334,14.0,12.533333333333333,11.083333333333334,9.733333333333333,9.0
15,Donostia,9.316666666666666,10.516666666666667,11.933333333333334,13.433333333333334,14.716666666666667,15.383333333333333,15.066666666666666,13.933333333333334,12.483333333333333,11.033333333333333,9.683333333333334,8.983333333333333
16,Donostia,9.35,10.566666666666666,11.966666666666667,13.5,14.75,15.4,15.033333333333333,13.9,12.45,11.0,9.65,8.983333333333333
17,Donostia,9.366666666666667,10.616666666666667,12.016666666666667,13.533333333333333,14.783333333333333,15.4,15.016666666666667,13.85,12.4,10.933333333333334,9.616666666666667,8.983333333333333
18,Donostia,9.416666666666666,10.666666666666666,12.066666666666666,13.583333333333334,14.816666666666666,15.4,15.0,13.816666666666666,12.35,10.883333333333333,9.6,8.966666666666667
19,Donostia,9.45,10.7,12.116666666666667,13.616666666666667,14.833333333333334,15.4,14.966666666666667,13.766666666666667,12.3,10.85,9.55,8.966666666666667
20,Donostia,9.466666666666667,10.75,12.166666666666666,13.666666666666666,14.866666666666667,15.4,14.933333333333334,13.733333333333333,12.25,10.8,9.516666666666667,8.966666666666667
21,Donostia,9.5,10.8,12.216666666666667,13.716666666666667,14.9,15.4,14.9,13.683333333333334,12.2,10.75,9.483333333333333,8.966666666666667
22,Donostia,9.55,10.85,12.266666666666667,13.766666666666667,14.933333333333334,15.4,14.866666666666667,13.633333333333333,12.15,10.7,9.466666666666667,8.966666666666667
23,Donostia,9.566666666666666,10.883333333333333,12.316666666666666,13.816666666666666,14.966666666666667,15.4,14.833333333333334,13.6,12.1,10.666666666666666,9.416666666666666,8.966666666666667
24,Donostia,9.6,10.95,12.366666666666667,13.85,15.0,15.383333333333333,14.8,13.533333333333333,12.05,10.616666666666667,9.383333333333333,8.966666666666667
25,Donostia,9.65,10.983333333333333,12.416666666666666,13.9,15.016666666666667,15.383333333333333,14.766666666666667,13.483333333333333,12.0,10.566666666666666,9.366666666666667,8.983333333333333
26,Donostia,9.683333333333334,11.033333333333333,12.466666666666667,13.933333333333334,15.05,15.383333333333333,14.733333333333333,13.45,11.95,10.516666666666667,9.333333333333334,8.983333333333333
27,Donostia,9.716666666666667,11.1,12.516666666666667,13.983333333333333,15.083333333333334,15.366666666666667,14.7,13.4,11.916666666666666,10.483333333333333,9.316666666666666,8.983333333333333
28,Donostia,9.766666666666667,11.133333333333333,12.566666666666666,14.033333333333333,15.083333333333334,15.366666666666667,14.666666666666666,13.35,11.866666666666667,10.433333333333334,9.283333333333333,9.0
29,Donostia,9.8,11.183333333333334,12.616666666666667,14.083333333333334,15.116666666666667,15.35,14.633333333333333,13.316666666666666,11.816666666666666,10.383333333333333,9.25,9.0
30,Donostia,9.833333333333334,0.0,12.666666666666666,14.116666666666667,15.15,15.35,14.6,13.266666666666667,11.75,10.35,9.233333333333333,9.016666666666667
31,Donostia,9.883333333333333,0.0,12.716666666666667,0.0,15.166666666666666,0.0,14.566666666666666,13.216666666666667,0.0,10.3,0.0,9.033333333333333
1,Vitoria,9.1,9.95,11.25,12.75,14.133333333333333,15.133333333333333,15.283333333333333,14.483333333333333,13.15,11.716666666666667,10.3,9.25
2,Vitoria,9.1,9.983333333333333,11.3,12.8,14.166666666666666,15.166666666666666,15.266666666666667,14.45,13.1,11.683333333333334,10.233333333333333,9.233333333333333
3,Vitoria,9.1,10.016666666666667,11.333333333333334,12.85,14.2,15.166666666666666,15.266666666666667,14.416666666666666,13.05,11.616666666666667,10.2,9.216666666666667
4,Vitoria,9.116666666666667,10.066666666666666,11.383333333333333,12.9,14.25,15.2,15.233333333333333,14.366666666666667,13.0,11.566666666666666,10.166666666666666,9.2
